Location,DateTime(UTC),Wind Dir,Wind Spd(kt),Max Gust(kt),Temp,Dew Point,RH,Rainfall(mm),Pressure,Cloud
NZPYX,202402151530,10,12,25,13.2,9.1,76.4,0.0,1022.7,-999
NZPYX,202402151600,10,14,25,13.4,9.1,75.0,0.0,1022.7,-999
NZPYX,202402151630,350,12,24,14.0,9.0,71.9,0.0,1022.8,-999
NZPYX,202402151700,350,15,27,14.1,8.9,71.1,0.0,1022.8,-999
NZPYX,202402151730,360,11,27,13.9,9.2,73.5,0.0,1022.9,-999
NZPYX,202402151800,350,17,28,14.3,9.5,73.0,0.0,1023.0,-999
NZPYX,202402151830,350,17,30,14.5,10.0,74.4,0.0,1023.5,-999
NZPYX,202402151900,350,16,33,14.5,10.1,75.1,0.0,1023.8,-999
NZPYX,202402151930,350,16,33,14.7,10.6,76.5,0.0,1023.9,-999
NZPYX,202402152000,350,17,32,14.9,10.9,76.9,0.0,1024.1,-999
NZPYX,202402152030,340,22,34,15.1,11.5,79.0,0.0,1024.3,-999
NZPYX,202402152100,350,21,34,15.1,11.4,78.5,0.0,1024.5,-999
NZPYX,202402152130,340,22,32,15.6,11.5,76.8,0.0,1024.7,-999
NZPYX,202402152200,330,23,32,16.0,12.1,77.5,0.0,1024.9,-999
NZPYX,202402152230,330,25,33,15.9,11.8,76.5,0.0,1025.1,-999
NZPYX,202402152300,330,23,33,16.6,12.4,76.3,0.0,1025.0,-999
NZQN,202402142330,230,4,-999,16,13,-999,-999,1014,FEW050 SCT065 BKN085
NZQN,202402150000,230,4,-999,15,13,-999,-999,1014,SCT075 BKN090 
NZQN,202402150030,200,9,-999,14,13,-999,-999,1014,FEW010 BKN080 OVC090
NZQN,202402150100,180,8,-999,14,13,-999,-999,1015,SCT009 SCT050 OVC090
NZQN,202402150130,190,8,-999,15,13,-999,-999,1014,BKN008 BKN080 
NZQN,202402150200,170,11,-999,14,12,-999,-999,1014,OVC010 
NZQN,202402150230,180,12,-999,14,12,-999,-999,1014,OVC012 
NZQN,202402150300,180,14,-999,14,12,-999,-999,1015,OVC014 
NZQN,202402150330,180,18,-999,14,12,-999,-999,1015,BKN017 
NZQN,202402150400,170,19,-999,14,11,-999,-999,1015,BKN019 
NZQN,202402150430,170,20,-999,14,11,-999,-999,1015,BKN021 
NZQN,202402150500,170,21,-999,14,10,-999,-999,1015,OVC023 
NZQN,202402150530,170,21,-999,14,10,-999,-999,1016,OVC025 
NZQN,202402150600,160,18,-999,14,10,-999,-999,1016,OVC030 
NZQN,202402150630,170,17,-999,13,10,-999,-999,1017,FEW032 SCT085 
NZQN,202402150700,170,20,-999,13,9,-999,-999,1017,SCT038 
NZQN,202402150730,160,19,-999,13,9,-999,-999,1017,BKN035 
NZQN,202402150800,170,17,-999,13,9,-999,-999,1018,BKN036 
NZQN,202402150830,170,15,-999,13,9,-999,-999,1019,FEW039 
NZQN,202402150900,160,14,-999,13,9,-999,-999,1019,FEW038 SCT049 BKN080
NZQN,202402150930,160,10,-999,13,9,-999,-999,1020,BKN050 BKN070 
NZQN,202402151000,170,11,-999,13,9,-999,-999,1020,FEW050 OVC065 
NZQN,202402151030,160,9,-999,12,9,-999,-999,1020,BKN065 
NZQN,202402151100,170,8,-999,12,9,-999,-999,1020,FEW047 BKN065 
NZQN,202402151130,140,5,-999,13,9,-999,-999,1021,BKN025 BKN070 
NZQN,202402151200,140,5,-999,12,9,-999,-999,1021,OVC025 
NZQN,202402151230,120,3,-999,12,9,-999,-999,1021,BKN024 
NZQN,202402151300,130,2,-999,11,9,-999,-999,1022,OVC024 
NZQN,202402151330,160,3,-999,11,9,-999,-999,1022,SCT023 
NZQN,202402151400,130,2,-999,10,8,-999,-999,1022,FEW019 
NZQN,202402151430,20,1,-999,10,8,-999,-999,1022,-999
NZQN,202402151500,20,1,-999,9,8,-999,-999,1022,-999
NZQN,202402151530,210,1,-999,8,8,-999,-999,1022,FEW022 
NZQN,202402151600,340,1,-999,8,8,-999,-999,1022,-999
NZQN,202402151630,60,2,-999,8,7,-999,-999,1023,-999
NZQN,202402151700,10,2,-999,8,7,-999,-999,1023,FEW022 
NZQN,202402151730,60,2,-999,7,6,-999,-999,1023,BKN025 
NZQN,202402151800,310,1,-999,7,7,-999,-999,1023,BKN025 
NZQN,202402151830,110,1,-999,8,7,-999,-999,1024,FEW018 BKN024 
NZQN,202402151900,40,2,-999,8,8,-999,-999,1024,SCT016 BKN025 
NZQN,202402151930,160,1,-999,10,10,-999,-999,1024,FEW025 
NZQN,202402152000,240,4,-999,12,10,-999,-999,1025,SCT016 
NZQN,202402152030,270,4,-999,13,10,-999,-999,1025,FEW017 
NZQN,202402152100,230,3,-999,14,10,-999,-999,1025,-999
NZQN,202402152130,230,3,-999,14,10,-999,-999,1025,-999
NZQN,202402152200,240,6,-999,15,10,-999,-999,1025,-999
NZQN,202402152230,260,10,-999,15,10,-999,-999,1025,-999
NZQN,202402152300,250,9,-999,16,10,-999,-999,1024,-999
NZQNA,202402142330,230,4,9,15.6,13.4,86.6,0.4,1014.9,FEW050 SCT065 BKN085
NZQNA,202402150000,230,4,8,15.1,12.8,85.9,0.6,1014.6,SCT075 BKN090 
NZQNA,202402150030,200,9,15,14.0,13.1,94.0,1.6,1014.9,FEW010 BKN080 OVC090
NZQNA,202402150100,180,8,15,14.0,12.9,93.2,2.2,1015.1,SCT009 SCT050 OVC090
NZQNA,202402150130,190,8,15,14.5,13.0,90.5,1.0,1014.9,BKN008 BKN080 
NZQNA,202402150200,170,11,16,14.2,12.4,88.9,0.2,1014.9,OVC010 
NZQNA,202402150230,180,12,18,13.7,12.3,91.5,0.6,1014.9,OVC012 
NZQNA,202402150300,180,14,19,13.9,12.4,90.4,1.0,1015.1,OVC014 
NZQNA,202402150330,180,18,24,14.1,12.0,86.9,0.4,1015.1,BKN017 
NZQNA,202402150400,170,19,29,13.7,11.4,85.8,0.0,1015.3,BKN019 
NZQNA,202402150430,170,20,29,13.7,10.7,81.9,0.0,1015.7,BKN021 
NZQNA,202402150500,170,21,29,13.8,10.2,79.0,0.0,1015.8,OVC023 
NZQNA,202402150530,170,21,31,13.7,9.6,76.2,0.2,1016.3,OVC025 
NZQNA,202402150600,160,18,31,14.2,10.0,75.6,0.2,1016.7,OVC030 
NZQNA,202402150630,170,17,29,13.4,9.7,78.2,0.0,1017.0,FEW032 SCT085 
NZQNA,202402150700,170,20,28,13.0,9.3,78.4,0.0,1017.3,SCT038 
NZQNA,202402150730,160,19,30,13.0,9.4,78.5,0.0,1017.9,BKN035 
NZQNA,202402150800,170,17,30,12.7,9.1,78.6,0.0,1018.4,BKN036 
NZQNA,202402150830,170,15,27,12.6,9.2,80.0,0.0,1019.1,FEW039 
NZQNA,202402150900,160,14,24,12.6,8.9,78.4,0.0,1019.7,FEW038 SCT049 BKN080
NZQNA,202402150930,160,10,23,12.7,8.9,77.6,0.0,1020.3,BKN050 BKN070 
NZQNA,202402151000,170,11,18,12.7,8.8,77.1,0.0,1020.5,FEW050 OVC065 
NZQNA,202402151030,160,9,17,12.4,8.9,79.0,0.0,1020.8,BKN065 
NZQNA,202402151100,170,8,15,12.3,8.7,78.7,0.0,1020.9,FEW047 BKN065 
NZQNA,202402151130,140,5,16,12.5,8.6,77.3,0.0,1021.3,BKN025 BKN070 
NZQNA,202402151200,140,5,16,11.8,8.8,81.8,0.0,1021.5,OVC025 
NZQNA,202402151230,120,3,8,11.5,8.5,81.9,0.0,1021.7,BKN024 
NZQNA,202402151300,130,2,6,11.1,8.8,85.6,0.0,1022.1,OVC024 
NZQNA,202402151330,160,3,5,11.0,8.6,85.1,0.0,1022.2,SCT023 
NZQNA,202402151400,130,2,5,10.3,8.4,87.8,0.0,1022.3,FEW019 
NZQNA,202402151430,20,1,5,9.6,8.2,90.9,0.0,1022.4,-999
NZQNA,202402151500,20,1,3,8.8,7.9,94.0,0.0,1022.6,-999
NZQNA,202402151530,210,1,3,8.3,7.5,94.4,0.0,1022.9,FEW022 
NZQNA,202402151600,340,1,3,8.1,7.5,96.1,0.0,1022.9,-999
NZQNA,202402151630,60,2,3,7.8,7.4,97.5,0.0,1023.1,-999
NZQNA,202402151700,10,2,3,7.8,7.3,96.7,0.0,1023.2,FEW022 
NZQNA,202402151730,60,2,3,6.8,6.0,94.3,0.0,1023.5,BKN025 
NZQNA,202402151800,310,1,3,7.3,7.0,97.9,0.0,1023.8,BKN025 
NZQNA,202402151830,110,1,3,7.7,7.4,98.0,0.0,1024.2,FEW018 BKN024 
NZQNA,202402151900,40,2,3,8.4,8.1,98.0,0.0,1024.5,SCT016 BKN025 
NZQNA,202402151930,160,1,3,10.4,10.0,97.1,0.0,1024.8,FEW025 
NZQNA,202402152000,240,4,5,11.6,10.2,91.1,0.0,1025.2,SCT016 
NZQNA,202402152030,270,4,7,12.7,9.9,83.3,0.0,1025.4,FEW017 
NZQNA,202402152100,230,3,7,13.7,9.7,76.9,0.0,1025.2,-999
NZQNA,202402152130,230,3,6,14.4,10.4,76.7,0.0,1025.2,-999
NZQNA,202402152200,240,6,9,14.8,10.1,73.3,0.0,1025.2,-999
NZQNA,202402152230,260,10,13,15.1,10.2,72.5,0.0,1025.1,-999
NZQNA,202402152300,250,9,13,15.7,10.0,68.9,0.0,1024.7,-999
NZRFF,202402150000,330,12,-999,22.7,15.5,64.0,0.0,-999,-999
NZRFF,202402150100,330,14,-999,23.7,14.1,55.0,0.0,-999,-999
NZRFF,202402150200,330,14,-999,23.2,14.5,58.0,0.0,-999,-999
NZRFF,202402150300,310,15,-999,23.6,14.0,55.0,0.0,-999,-999
NZRFF,202402150400,320,11,-999,22.8,13.6,56.0,0.0,-999,-999
NZRFF,202402150500,330,9,-999,21.3,14.9,67.0,0.0,-999,-999
NZRFF,202402150600,330,9,-999,19.8,14.2,70.0,0.0,-999,-999
NZRFF,202402150700,330,8,-999,19.2,13.6,70.0,0.0,-999,-999
NZRFF,202402150800,20,4,-999,18.6,14.3,76.0,0.0,-999,-999
NZRFF,202402150900,20,4,-999,18.5,15.0,80.0,0.0,-999,-999
NZRFF,202402151000,10,5,-999,18.4,14.9,80.0,0.0,-999,-999
NZRFF,202402151100,20,5,-999,18.1,14.8,81.0,0.0,-999,-999
NZRFF,202402151200,40,5,-999,18.3,14.6,79.0,0.0,-999,-999
NZRFF,202402151300,360,7,-999,18.3,13.8,75.0,0.0,-999,-999
NZRFF,202402151400,350,6,-999,18.7,14.0,74.0,0.0,-999,-999
NZRFF,202402151500,20,5,-999,18.3,15.2,82.0,0.0,-999,-999
NZRFF,202402151600,350,4,-999,18.0,15.4,85.0,0.0,-999,-999
NZRFF,202402151700,10,4,-999,18.4,15.5,83.0,0.0,-999,-999
NZRFF,202402151800,330,6,-999,18.4,15.6,84.0,0.0,-999,-999
NZRFF,202402151900,360,4,-999,18.9,16.0,83.0,0.0,-999,-999
NZRFF,202402152000,340,6,-999,19.8,16.1,79.0,0.0,-999,-999
NZRFF,202402152100,360,5,-999,19.7,15.8,78.0,0.0,-999,-999
NZRFF,202402152200,320,9,-999,21.8,16.5,72.0,0.0,-999,-999
NZRFF,202402152300,330,8,-999,24.0,16.8,64.0,0.0,-999,-999
NZRNX,202402142330,-999,-999,-999,25.5,17.7,61.9,0.0,1019.2,-999
NZRNX,202402150000,-999,-999,-999,25.9,16.4,55.9,0.0,1019.0,-999
NZRNX,202402150030,-999,-999,-999,26.2,17.1,57.4,0.0,1018.7,-999
NZRNX,202402150100,-999,-999,-999,26.2,17.5,58.8,0.0,1018.7,-999
NZRNX,202402150130,-999,-999,-999,26.1,17.8,60.3,0.0,1018.8,-999
NZRNX,202402150200,-999,-999,-999,26.1,18.1,61.5,0.0,1018.7,-999
NZRNX,202402150230,-999,-999,-999,25.7,18.2,63.4,0.0,1018.7,-999
NZRNX,202402150300,-999,-999,-999,25.3,18.8,67.1,0.0,1018.8,-999
NZRNX,202402150330,-999,-999,-999,25.0,18.3,66.3,0.0,1018.7,-999
NZRNX,202402150400,-999,-999,-999,24.7,18.2,67.0,0.0,1018.5,-999
NZRNX,202402150430,-999,-999,-999,24.4,17.7,66.1,0.0,1018.6,-999
NZRNX,202402150500,-999,-999,-999,24.2,17.6,66.7,0.0,1018.6,-999
NZRNX,202402150530,-999,-999,-999,23.4,17.9,71.2,0.0,1018.8,-999
NZRNX,202402150600,-999,-999,-999,22.9,17.5,71.8,0.0,1019.1,-999
NZRNX,202402150630,-999,-999,-999,22.4,17.3,73.0,0.0,1019.4,-999
NZRNX,202402150700,-999,-999,-999,22.2,17.3,73.7,0.0,1019.6,-999
NZRNX,202402150730,-999,-999,-999,22.2,17.1,72.9,0.0,1020.0,-999
NZRNX,202402150800,-999,-999,-999,22.3,17.8,75.5,0.0,1020.3,-999
NZRNX,202402150830,-999,-999,-999,22.2,17.9,76.7,0.0,1020.5,-999
NZRNX,202402150900,-999,-999,-999,22.2,17.2,73.2,0.0,1020.6,-999
NZRNX,202402150930,-999,-999,-999,22.3,17.4,73.6,0.0,1020.7,-999
NZRNX,202402151000,-999,-999,-999,22.1,17.1,73.5,0.0,1020.8,-999
NZRNX,202402151030,-999,-999,-999,22.1,17.5,75.2,0.0,1020.8,-999
NZRNX,202402151100,-999,-999,-999,22.2,17.6,75.3,0.0,1020.6,-999
NZRNX,202402151130,-999,-999,-999,22.0,17.5,75.8,0.0,1020.6,-999
NZRNX,202402151200,-999,-999,-999,22.4,18.0,76.0,0.0,1020.5,-999
NZRNX,202402151230,-999,-999,-999,22.1,16.9,72.3,0.0,1020.3,-999
NZRNX,202402151300,-999,-999,-999,21.9,17.1,74.4,0.0,1020.2,-999
NZRNX,202402151330,-999,-999,-999,21.8,17.1,74.5,0.0,1020.0,-999
NZRNX,202402151400,-999,-999,-999,21.8,17.4,75.9,0.0,1019.9,-999
NZRNX,202402151430,-999,-999,-999,21.9,17.4,75.6,0.0,1019.7,-999
NZRNX,202402151500,-999,-999,-999,22.0,18.1,78.3,0.0,1019.5,-999
NZRNX,202402151530,-999,-999,-999,22.3,18.1,76.9,0.0,1019.6,-999
NZRNX,202402151600,-999,-999,-999,22.4,18.3,77.7,0.0,1019.6,-999
NZRNX,202402151630,-999,-999,-999,22.5,18.4,77.7,0.0,1019.9,-999
NZRNX,202402151700,-999,-999,-999,21.9,18.0,78.7,0.0,1020.2,-999
NZRNX,202402151730,-999,-999,-999,22.1,18.1,78.1,0.0,1020.3,-999
NZRNX,202402151800,-999,-999,-999,22.4,18.7,79.4,0.0,1020.5,-999
NZRNX,202402151830,-999,-999,-999,22.4,18.4,78.3,0.0,1020.7,-999
NZRNX,202402151900,-999,-999,-999,23.0,18.3,74.9,0.0,1021.0,-999
NZRNX,202402151930,-999,-999,-999,23.8,18.3,71.4,0.0,1021.1,-999
NZRNX,202402152000,-999,-999,-999,24.7,18.6,68.9,0.0,1021.0,-999
NZRNX,202402152030,-999,-999,-999,24.6,19.4,72.6,0.0,1021.0,-999
NZRNX,202402152100,-999,-999,-999,25.2,18.4,65.8,0.0,1021.1,-999
NZRNX,202402152130,-999,-999,-999,25.3,17.4,61.6,0.0,1021.0,-999
NZRNX,202402152200,-999,-999,-999,25.6,18.4,64.6,0.0,1020.9,-999
NZRNX,202402152230,-999,-999,-999,26.0,18.8,64.7,0.0,1020.8,-999
NZRNX,202402152300,-999,-999,-999,26.1,18.7,63.7,0.0,1020.7,-999
NZRO,202402142330,350,4,-999,22,13,-999,-999,1026,FEW042 
NZRO,202402150000,360,6,-999,23,14,-999,-999,1025,-999
NZRO,202402150030,350,7,-999,24,15,-999,-999,1025,-999
NZRO,202402150100,360,8,-999,24,15,-999,-999,1025,-999
NZRO,202402150130,10,8,-999,24,15,-999,-999,1025,-999
NZRO,202402150200,20,9,-999,24,15,-999,-999,1025,-999
NZRO,202402150230,20,12,-999,24,15,-999,-999,1025,-999
NZRO,202402150300,10,11,-999,24,15,-999,-999,1025,-999
NZRO,202402150330,20,13,-999,23,16,-999,-999,1025,FEW031 
NZRO,202402150400,10,13,-999,23,16,-999,-999,1025,FEW030 
NZRO,202402150430,20,14,-999,21,15,-999,-999,1025,FEW028 
NZRO,202402150500,20,13,-999,22,15,-999,-999,1025,FEW028 
NZRO,202402150530,360,13,-999,21,15,-999,-999,1025,-999
NZRO,202402150600,20,10,-999,21,15,-999,-999,1025,FEW027 
NZRO,202402150630,10,10,-999,20,15,-999,-999,1026,FEW029 
NZRO,202402150700,30,10,-999,19,14,-999,-999,1026,SCT029 
NZRO,202402150730,30,8,-999,18,15,-999,-999,1026,SCT023 
NZRO,202402150800,30,8,-999,18,15,-999,-999,1027,FEW020 
NZRO,202402150830,30,7,-999,17,15,-999,-999,1027,SCT029 
NZRO,202402150900,40,6,-999,17,16,-999,-999,1027,FEW017 BKN024 BKN031
NZRO,202402150930,30,6,-999,18,16,-999,-999,1027,SCT018 BKN024 OVC032
NZRO,202402151000,30,6,-999,18,16,-999,-999,1027,BKN017 
NZRO,202402151030,30,6,-999,18,16,-999,-999,1027,FEW018 BKN037 
NZRO,202402151100,30,5,-999,18,16,-999,-999,1027,BKN037 
NZRO,202402151130,50,5,-999,18,16,-999,-999,1027,OVC034 
NZRO,202402151200,20,4,-999,18,16,-999,-999,1027,FEW015 SCT034 BKN050
NZRO,202402151230,20,6,-999,17,16,-999,-999,1027,BKN014 BKN040 BKN050
NZRO,202402151300,30,6,-999,17,15,-999,-999,1027,SCT013 BKN044 
NZRO,202402151330,50,5,-999,16,15,-999,-999,1027,BKN013 
NZRO,202402151400,60,5,-999,17,16,-999,-999,1027,BKN011 OVC030 
NZRO,202402151430,60,4,-999,17,16,-999,-999,1027,SCT014 BKN034 
NZRO,202402151500,120,2,-999,16,15,-999,-999,1027,FEW014 BKN035 
NZRO,202402151530,190,2,-999,16,16,-999,-999,1027,SCT014 BKN024 BKN029
NZRO,202402151600,170,2,-999,16,15,-999,-999,1027,FEW026 SCT032 BKN040
NZRO,202402151630,80,3,-999,15,14,-999,-999,1027,FEW050 
NZRO,202402151700,180,5,-999,14,14,-999,-999,1027,SCT013 
NZRO,202402151730,110,3,-999,14,14,-999,-999,1027,FEW013 
NZRO,202402151800,90,3,-999,13,13,-999,-999,1027,-999
NZRO,202402151830,130,3,-999,15,14,-999,-999,1027,-999
NZRO,202402151900,100,1,-999,17,15,-999,-999,1028,-999
NZRO,202402151930,90,1,-999,19,15,-999,-999,1028,-999
NZRO,202402152000,310,2,-999,19,15,-999,-999,1028,-999
NZRO,202402152030,310,3,-999,19,15,-999,-999,1028,-999
NZRO,202402152100,340,3,-999,20,16,-999,-999,1028,-999
NZRO,202402152130,360,3,-999,20,14,-999,-999,1028,-999
NZRO,202402152200,350,3,-999,21,15,-999,-999,1028,-999
NZRO,202402152230,340,2,-999,22,14,-999,-999,1028,-999
NZRO,202402152300,330,3,-999,22,15,-999,-999,1028,FEW065 
NZROA,202402142330,350,4,8,22.4,13.4,56.7,0.0,1026.1,FEW042 
NZROA,202402150000,360,6,8,23.1,14.1,56.9,0.0,1025.7,-999
NZROA,202402150030,350,7,11,23.5,14.5,57.1,0.0,1025.5,-999
NZROA,202402150100,360,8,11,23.9,14.5,55.5,0.0,1025.2,-999
NZROA,202402150130,10,8,15,24.0,14.5,55.2,0.0,1025.2,-999
NZROA,202402150200,20,9,15,24.1,14.7,55.7,0.0,1025.1,-999
NZROA,202402150230,20,12,17,23.6,14.7,57.4,0.0,1025.0,-999
NZROA,202402150300,10,11,17,23.7,15.1,58.6,0.0,1025.0,-999
NZROA,202402150330,20,13,18,23.1,15.8,63.7,0.0,1025.0,FEW031 
NZROA,202402150400,10,13,19,22.8,15.8,64.5,0.0,1025.1,FEW030 
NZROA,202402150430,20,14,20,21.2,15.3,69.2,0.0,1025.2,FEW028 
NZROA,202402150500,20,13,20,21.7,15.2,66.7,0.0,1025.3,FEW028 
NZROA,202402150530,360,13,18,21.3,15.3,68.5,0.0,1025.3,-999
NZROA,202402150600,20,10,18,20.7,14.9,69.2,0.0,1025.6,FEW027 
NZROA,202402150630,10,10,18,19.7,14.6,72.4,0.0,1026.1,FEW029 
NZROA,202402150700,30,10,17,18.8,14.4,75.8,0.0,1026.6,SCT029 
NZROA,202402150730,30,8,15,17.8,14.6,81.6,0.0,1026.9,SCT023 
NZROA,202402150800,30,8,12,17.7,15.2,85.0,0.0,1027.1,FEW020 
NZROA,202402150830,30,7,11,17.2,15.2,87.9,0.0,1027.4,SCT029 
NZROA,202402150900,40,6,11,17.2,15.5,89.6,0.0,1027.7,FEW017 BKN024 BKN031
NZROA,202402150930,30,6,10,17.8,15.8,88.0,0.0,1027.7,SCT018 BKN024 OVC032
NZROA,202402151000,30,6,10,17.8,15.8,88.3,0.0,1027.7,BKN017 
NZROA,202402151030,30,6,9,17.5,15.8,89.6,0.0,1027.8,FEW018 BKN037 
NZROA,202402151100,30,5,9,17.9,15.9,87.8,0.0,1027.7,BKN037 
NZROA,202402151130,50,5,9,17.7,15.7,87.8,0.0,1027.6,OVC034 
NZROA,202402151200,20,4,7,17.5,15.5,88.1,0.0,1027.5,FEW015 SCT034 BKN050
NZROA,202402151230,20,6,9,17.4,15.5,88.7,0.0,1027.4,BKN014 BKN040 BKN050
NZROA,202402151300,30,6,9,16.5,15.0,91.1,0.0,1027.2,SCT013 BKN044 
NZROA,202402151330,50,5,9,16.2,15.3,94.1,0.0,1027.2,BKN013 
NZROA,202402151400,60,5,8,16.7,15.6,93.4,0.0,1027.0,BKN011 OVC030 
NZROA,202402151430,60,4,8,16.5,15.5,93.5,0.0,1027.1,SCT014 BKN034 
NZROA,202402151500,120,2,6,15.9,14.9,93.8,0.0,1027.1,FEW014 BKN035 
NZROA,202402151530,190,2,6,16.4,15.7,95.3,0.0,1027.1,SCT014 BKN024 BKN029
NZROA,202402151600,170,2,4,16.4,15.4,93.9,0.0,1027.1,FEW026 SCT032 BKN040
NZROA,202402151630,80,3,4,15.3,14.3,93.7,0.0,1027.1,FEW050 
NZROA,202402151700,180,5,9,14.4,14.3,99.2,0.0,1027.4,SCT013 
NZROA,202402151730,110,3,9,14.2,13.5,95.5,0.0,1027.5,FEW013 
NZROA,202402151800,90,3,7,13.4,12.8,96.1,0.0,1027.8,-999
NZROA,202402151830,130,3,5,14.7,14.0,95.5,0.0,1027.9,-999
NZROA,202402151900,100,1,5,17.4,15.3,87.2,0.0,1028.2,-999
NZROA,202402151930,90,1,3,19.1,15.2,78.0,0.0,1028.4,-999
NZROA,202402152000,310,2,3,18.5,15.2,80.9,0.0,1028.4,-999
NZROA,202402152030,310,3,4,18.8,15.3,80.1,0.0,1028.4,-999
NZROA,202402152100,340,3,4,19.7,15.6,77.4,0.0,1028.5,-999
NZROA,202402152130,360,3,5,20.4,14.4,68.4,0.0,1028.5,-999
NZROA,202402152200,350,3,6,21.2,14.5,65.5,0.0,1028.4,-999
NZROA,202402152230,340,2,6,22.3,14.3,60.7,0.0,1028.2,-999
NZROA,202402152300,330,3,6,22.3,14.7,62.2,0.0,1028.1,FEW065 
NZRPF,202402150000,360,3,-999,15.8,12.5,81.0,0.0,-999,-999
NZRPF,202402150200,190,5,-999,18.8,12.8,68.0,0.0,-999,-999
NZRPF,202402150300,170,10,-999,17.2,12.5,74.0,0.0,-999,-999
NZRPF,202402150400,190,12,-999,13.8,11.9,88.0,0.0,-999,-999
NZRPF,202402150500,200,13,-999,12.1,10.3,89.0,0.0,-999,-999
NZRPF,202402150600,190,10,-999,11.3,10.2,93.0,0.0,-999,-999
NZRPF,202402150700,190,7,-999,11.1,10.0,93.0,0.0,-999,-999
NZRPF,202402150800,220,6,-999,11.4,10.2,92.0,0.0,-999,-999
NZRPF,202402150900,210,4,-999,11.6,10.3,92.0,0.0,-999,-999
NZRPF,202402151000,360,1,-999,11.6,10.3,92.0,0.0,-999,-999
NZRPF,202402151100,190,2,-999,11.4,10.0,91.0,0.0,-999,-999
NZRPF,202402151200,220,1,-999,11.3,10.1,92.0,0.0,-999,-999
NZRPF,202402151300,20,4,-999,10.9,9.7,92.0,0.0,-999,-999
NZRPF,202402151400,360,3,-999,10.2,9.1,93.0,0.0,-999,-999
NZRPF,202402151500,360,3,-999,9.3,8.5,95.0,0.0,-999,-999
NZRPF,202402151600,160,3,-999,9.3,8.7,96.0,0.0,-999,-999
NZRPF,202402151700,100,2,-999,9.8,9.2,96.0,0.0,-999,-999
NZRPF,202402151900,10,4,-999,10.9,9.5,91.0,0.0,-999,-999
NZRPF,202402152000,40,2,-999,13.9,10.5,80.0,0.0,-999,-999
NZRPF,202402152200,10,4,-999,19.0,10.3,57.0,0.0,-999,-999
NZRUA,202402142330,270,13,19,18.9,9.3,53.5,0.0,1025.7,-999
NZRUA,202402150000,260,13,20,19.2,9.7,53.9,0.0,1025.4,-999
NZRUA,202402150030,270,13,21,20.1,9.1,49.1,0.0,1025.1,-999
NZRUA,202402150100,250,13,21,20.1,9.5,50.2,0.0,1024.9,-999
NZRUA,202402150130,250,15,23,20.5,10.3,51.9,0.0,1024.9,-999
NZRUA,202402150200,240,11,23,21.0,11.1,52.9,0.0,1025.1,-999
NZRUA,202402150230,250,14,22,20.7,10.0,50.2,0.0,1025.0,-999
NZRUA,202402150300,250,15,25,20.6,9.7,49.8,0.0,1024.9,-999
NZRUA,202402150330,250,15,25,20.8,9.7,48.9,0.0,1025.0,-999
NZRUA,202402150400,260,13,23,20.5,9.5,49.2,0.0,1025.2,-999
NZRUA,202402150430,270,12,22,20.5,8.6,46.5,0.0,1025.2,-999
NZRUA,202402150500,260,13,22,19.7,9.0,50.2,0.0,1025.3,-999
NZRUA,202402150530,260,11,22,19.4,10.3,55.6,0.0,1025.5,-999
NZRUA,202402150600,230,11,18,17.6,11.3,66.6,0.0,1025.7,-999
NZRUA,202402150630,230,11,18,16.5,10.8,69.3,0.0,1026.2,-999
NZRUA,202402150700,210,9,18,15.6,11.6,76.9,0.0,1026.4,-999
NZRUA,202402150730,190,7,17,14.2,11.1,81.6,0.0,1026.8,-999
NZRUA,202402150800,200,9,13,13.0,10.5,85.0,0.0,1027.0,-999
NZRUA,202402150830,200,5,13,13.2,10.2,82.0,0.0,1027.5,-999
NZRUA,202402150900,150,6,12,12.3,10.0,85.6,0.0,1027.6,-999
NZRUA,202402150930,220,3,10,11.8,9.2,84.1,0.0,1027.7,-999
NZRUA,202402151000,130,5,10,10.7,8.6,86.5,0.0,1027.4,-999
NZRUA,202402151030,130,5,10,10.3,8.4,88.3,0.0,1027.0,-999
NZRUA,202402151100,140,6,10,10.4,8.3,86.8,0.0,1026.9,-999
NZRUA,202402151130,140,6,9,10.3,7.9,85.4,0.0,1026.8,-999
NZRUA,202402151200,140,4,9,11.3,8.2,81.0,0.0,1026.8,-999
NZRUA,202402151230,150,6,7,10.6,8.0,83.8,0.0,1026.9,-999
NZRUA,202402151300,180,3,7,9.1,7.5,90.2,0.0,1027.2,-999
NZRUA,202402151330,160,5,9,11.0,9.0,87.3,0.0,1027.0,-999
NZRUA,202402151400,290,5,12,9.2,7.5,89.1,0.0,1027.4,-999
NZRUA,202402151430,220,5,12,9.6,8.4,92.6,0.0,1027.4,-999
NZRUA,202402151500,230,5,12,11.1,9.4,89.2,0.0,1027.5,-999
NZRUA,202402151530,360,3,12,9.5,7.6,88.1,0.0,1027.5,-999
NZRUA,202402151600,140,3,10,8.8,7.5,91.2,0.0,1027.4,-999
NZRUA,202402151630,210,4,5,9.3,8.4,94.1,0.0,1027.5,-999
NZRUA,202402151700,70,3,6,8.7,6.4,85.4,0.0,1027.8,-999
NZRUA,202402151730,80,6,7,7.7,6.6,92.8,0.0,1028.0,-999
NZRUA,202402151800,80,2,8,7.7,6.4,91.6,0.0,1028.2,-999
NZRUA,202402151830,140,2,8,9.6,7.7,87.7,0.0,1028.3,-999
